name;region;style;brewery;review
Victory Old Horizontal;Downingtown, Pennsylvania, United States;BarleyWine / WheatWine / RyeWine;Victory Brewing Company (ABV);Vintage 2013. Holds up very well, having grown an intense caramel backbone without turning syrupy or cloy. Molasses, dried fig, tobacco, and dried apple add heft to the middle, while the back end dries out, with a pine-laced bitter fade accented by toffee and a touch of maraschino cherry. Booziness has all but disappeared, leaving a thick, oozing pint of barleywine goodness. Buttered caramel on the nose. Pours red-amber with a brief off-white head and modest lacing. Delicious.
Victory Old Horizontal;Downingtown, Pennsylvania, United States;BarleyWine / WheatWine / RyeWine;Victory Brewing Company (ABV);Bottle, april 14th 2017. Dark amber body with a minimal tanned head. Aroma of toffee, piney hops, raisin, alcohol. Taste is sweet and boozy, tangerine and pine, bittersweet palate, boozy finish.
Victory Old Horizontal;Downingtown, Pennsylvania, United States;BarleyWine / WheatWine / RyeWine;Victory Brewing Company (ABV);22 ounce bottle. 2016 vintage. Translucent garnet color. Small creamy beige head. Rich toffeeish toasted malt nose. Intensely bittersweet, chewy malt flavor. Notes of bitter herbal hops and burnt sugar in middle. Finish is freshly cracked black pepper, arugula and roasted nuts. Amazingly intense flavors, though smooth and approachable for an 11% ABV Barleywine.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);Pours dark ruby amber with a thick, foamy head. Aroma is caramel and dried fruit. Taste is sweet plum, toffee and caramel. Finish is bittering hop. A decent doppelbock.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);From Aug 2007 Received in a trade with Wasatch. Thanks, John! Best by date on this 12oz bottle is Jan 22 08 and it pours a clear deep amber-brown with a nice large head of foam that lasted right through the session as a solid 1 finger layer and it has plenty of nice lacing. The smell is light to my nose. I'm getting some fruitiness and a bit of roasted malt. The taste is malty and fruity with some roasty flavour and it's very smooth. Further sips in and as the beer warms, I start to taste some fig, raisin, toffee, and dark fruit as well as *some* chocolate. Man, this is a very complex Doppelbock and all the different flavours are working very well together. 8.5%abv, eh? I know the style can get up there but it's very well hidden here. Once again, kudos to Wasatch for sending this one. It's a winner for sure.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);Draught @ Whole Foods - Bryant Park. Dark brown with reddish tint, large creamy beige head, caramel aroma, high carbonation, medium bitter caramel malt taste, thin body, long bitter caramel finish. Quite smooth and nice.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);Pours a deep brownish red on tap with bubbly tan head that leaves moderate lace. Aroma of dark fruits, mild German yeasty esters, and a hint of booze. Taste is more of the fruit and booze, with caramel malts added and a light wheat note. Its a doppelbock, well made, but nothing amazing.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);Poured from a growler (from the source/KS Victory). Nose is booze, dried fruits, and fruit cake holiday cake/dark bread. Appearance is a clear merlot without sediment. Taste is a brilliant trinity of sweet malt, hop bite (like an ESA), and smokiness. Mouth feel is velvety smoothness. A unbelievable beer. Cheers!
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);BB backlog, Bottle, Amber red color with a medium head. Flavor is lots of german malt, bread, light spicing, and pine hops. The malt was strong in this one. Some caramel and hay as it warms up. Light to medium mouthfeel. Alright
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);On tap at BitterCreek Alehouse Clear deep redish town modest tan head great Woody brown sugar carmelizes malt aromas and flavors. Woody slight bitter bite. Smooth and rich. Great example of a great style.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);4 oz pour on draft at City Tap House during the SAVOR Week event. Clear dark amber with beige head. Aromas of malt, caramel, dark fruit, light spice. Tastes of dark fruit, caramel, malt, light spice. Medium body with a dry finish.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);Light coffee and lots of caramel. Light sweet finish. Brown pour with good head and lacing. Decent balance. Fairly sweet finish. Tap at city tap house.
Victory St. Victorious Doppelbock;Downingtown, Pennsylvania, United States;Bock - Doppelbock;Victory Brewing Company (ABV);Tap at the brewpub in Downingtown, PA. Half pint. Commomshawn, rosskyle, and samadouche in the house. Darker amber and brown cola coloring. Nose is soft caramel and toffee with a slight toasted nutty quality. Taste is on the sweeter end initially with a burnt sugar and caramel feel. Medium body with an alcohol punch without burning the doppel bock. Bready with some roasty malt notes. It’s pretty decent...definitely come out victorious in some minor PA battles.
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);Riecht sehr intensiv dunkelröstig. Pechschwarzes Bier mit einer feinen Schaumkrone. Im Antrunk wie Öl, sehr intensiv, sehr kernig, sämig. Stark geröstete Kaffeebohnen, dunkelste Schokolade und zusätzlich eine hopfige Herbe im Abgang die seines gleichen sucht. Nichts für Weicheier
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);"As someone who is a big fan of Victory Brewing, my experience drinking the Storm King was the first time I've been disappointed by a product from this generally top notch Pennsylvania brewery. Currently trying my second bottle of a 2018 vintage with an August 2023 best by date, and although I'm getting more flavor and nuance on this second round, this beer falls short of its aim to challenge Great Divide's Yeti in the hoppy American-style imperial stout category. That being said, this beer is still very good, with a rich brown-black opaque appearance and creamy head, exceptionally smooth palate, and that intriguing interplay of bitter piney hop flavors and charred coffee malt flavors that again reminds me of the first time I had the classic Yeti. Some red fruit notes in the aroma and the taste, with hints of chocolate as well. I however did not pick up on the ""massive espresso"" as described on the bottle, which added to my disappointment. It does finish very smooth, but just doesn't strike me as particularly impressive in any category. A good American imperial stout, but fell short of high expectations."
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);0,33l bottle. Pours black with tan head. Aroma of roast, coffee, chocolate, licorice, vanilla. Taste is big, sweet, bitter roasted malt, coffee, milk chocolate, licorice, slight hint of smoke, with some bitter hops in the finish. Full body, very well balanced.
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);A solid IPS. Super dark appearance with mocha colored head. Some hop in the aroma...not the typical soy-sauce smell. Chocolate and coffee malt. Alcohol is well hidden. Used half of my 2nd sample combined with Bells Kalamazoo in a slow cooked pot-roast.
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);From the bottle. Dark, dark brown with a frothy to creamy beige crown that lingers for the duration. Aroma is ladened with an overtone of nail polish, which is undoubtedly the brew‘s biggest flaw. Beneath it: licorice and coffee. Taste is bittersweet up front with a fairly sharp hops bite at the finish. Body is full, carbonation is soft. Okay but the flat hops bitterness covers the richer, malty undertones that I prefer to make more of an appearance in this style.
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);A great aroma of malt, chocolate, coffee and some licorice, pours a dark brown color with thick tan head that lasted. A full bodied oily mouth feel with a taste of malt, mocha an de licorice with a boozy licorice finish.
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);A 12 fl. oz. bottle with an enjoy by date of 27th January 2021. Poured into a snifter glass. It was a dark dark brown to black in colour with a thin mocha head that dissipated fairly quickly and left some sparse lacing. Aromas of piney hops, roasted malts, chocolate and coffee. Tastes of roasted malts, piney hops, chocolate, coffee, dark fruit, light herbal and a hint of liquorice. Creamy, medium bodied with soft carbonation. Overall, a nice Imperial Stout, although I’m not too fond of the liquorice and herbal mix on the finish.
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);I've heard Victory is discontinuing production of Storm King shortly. Can anyone confirm or (hopefully) correct this? It's a favorite, so I hope it's incorrect. Bad enough that I had to stock up to get me through the summer each spring (smile).
Victory Storm King Imperial Stout;Downingtown, Pennsylvania, United States;Stout - Imperial;Victory Brewing Company (ABV);Poured from a bottle into a pint glass. Black with a thin, tan head with lacing. Nose is roasted oats and chocolate. Unbelievable smoothness for a high ABV. It has a warmth, but not a fiery boozy taste. Bitter dark chocolate and espresso tastes. I had this one many times over a decade. Great move going back to the six pack (four packs are too rich for me). Happy New Year!
Victory Sunrise Weissbier;Downingtown, Pennsylvania, United States;Weissbier - Hefeweizen;Victory Brewing Company (ABV);"Hazy straw pour from a growler into a glass with a large white fluffy head; looks amazing. Aromas of banana, cloves, sour yeast and sweet bread. Taste follows the nose as the German malts add a crisp yet smooth finish. Carbination is just right. Awesome Hefeweizen; a lighter more refreshing version of Victory's Mad King's Weiss in my opinion. Light bodied and very sessionable."
Victory Sunrise Weissbier;Downingtown, Pennsylvania, United States;Weissbier - Hefeweizen;Victory Brewing Company (ABV);From Jul 2007 Purchased at Wilbur's Liquors in Ft Collins as part of a mixed 6 Pack. This one pours from 12oz bottle(best by May 24 08) a hazy straw colour with a good head of foam. After a few minutes there's just some spotting of foam and it does have some lacing. The smell has a strong nose of clove and banana and is nice. The taste follows the nose with a heaping helping of both clove and banana with a good citric background. Further sips in and I'm getting some good yeast flavour that hits my palate very well and the finish has a nice bitter-sour twang to it. Great summertime brew!! Now *this* is a very tasty Hefe and I'd be more than pleased if this was available locally. I recommend it!
Victory Sunrise Weissbier;Downingtown, Pennsylvania, United States;Weissbier - Hefeweizen;Victory Brewing Company (ABV);Saw it slipped into the top 50 here’s before rating. Had at brewey good, though some of these are hard to differentiate seems to lack some zip at the end.
